"","session_id","iatmod0","iatmod1","iatmod2"
"428",9869564,-0.660373338986627,-0.35108243147832,-0.764190832725147
"429",9869651,-0.87560871137205,-1.02846089281597,-1.46375552276014
"430",9869662,-1.24597337650342,-0.244807084607144,-0.494517636034888
"431",9869664,-0.484845974357758,-0.121610566918318,-0.625733675385693
"432",9869709,-1.1221403754365,-0.254860708676259,-0.508767410965941
"433",9869768,-0.890098627569273,-0.918078820856433,-1.19670969715396
"434",9869803,-1.60828767758218,-0.61035312822216,-0.589165029764267
"435",9869817,-0.774622985620943,-0.989086043875592,-0.768793334036783
"436",9869837,-1.31528250062223,-0.760643279223666,-0.546609105464032
"437",9869890,-0.550014328656902,-0.56951723261739,-0.584826088762018
"438",9869922,0.63374217752865,-0.239439362493736,0.350133707387487
"439",9869942,-0.701199027302553,-0.68279351075133,-0.611805995723048
"440",9870003,-0.202518291904759,-0.768706079949734,-0.566391142186217
"441",9870121,-0.374155887766636,0.0469959885516991,-0.391345159238118
"442",9870153,-0.377566003057446,0.61742565301986,0.0877874833466743
"443",9870213,-1.5158369907214,-1.30789140227835,-1.14400089902315
"444",9870219,-0.570440350499851,-0.880941759096949,-0.583347847214189
"445",9870223,-0.783437083079806,0.108672290801012,-0.703547377375308
"446",9870224,-1.06802322367966,-0.266642066107992,-0.909738605663873
"447",9870226,-1.69148423551183,-1.33032676767149,-1.42640233689627
"448",9870230,-0.555873231930498,0.177348089822811,-0.0223694133518589
"449",9870270,-1.28603282468643,-1.51848067302768,-1.08712373840236
"450",9870293,-1.1906163996081,-0.88653115806136,-1.36997935079066
"451",9870318,0.0794353553330873,-0.808354690077951,0.277788105289616
"452",9870424,-1.03668758477865,-1.01655823127553,-1.46478559637434
"453",9870500,0.0824370286232286,0.458181659386002,-0.623493348897683
"454",9870502,-0.217283929042918,-0.87557875824992,-0.542908496041597
"455",9870531,-1.10552302814038,-0.239792619221806,-1.13643845172988
"456",9870597,-0.503988420673967,-0.499325670969378,-1.1886404570183
"457",9870648,0.454129097893172,-0.669527584806901,-0.290637472539829
"458",9870683,-1.09696872311381,-0.993962801146391,-0.992246201027001
"459",9870721,-1.06000858672144,0.13312019481829,-0.829866938972904
"460",9870819,0.0562711152758446,0.68981330245607,0.493508363630192
"461",9870847,-0.758229953737717,-1.36432398387856,-0.538091803836369
"462",9870849,-0.755626978483745,-0.349893979442405,-0.664247569846836
"463",9870880,-0.887121116380733,-1.27818623275003,-0.737368386970253
"464",9870907,-0.135338288398981,0.00190384498091362,-0.0160074510267696
"465",9870924,-0.58317368215614,-0.645667924427972,-0.29785235522437
"466",9870965,0.133026017469434,-0.361768240552125,-0.930248785713074
"467",9870995,-0.862732335930243,-0.347820519191591,-0.952650988733101
"468",9871056,-0.286786719141326,-0.7936906876546,-0.0987374019180896
"469",9871237,-0.439100817452869,-0.626539326245708,-0.36913161676147
"470",9871283,-0.304623624313905,-0.810666446577989,-0.174667863602429
"471",9871290,-0.484322767114953,-0.389429360413287,-0.458255699892254
"472",9871379,-0.739598412433914,0.0380523105171211,-0.500741611264891
"473",9871407,,-0.292368761253831,-0.780998240234912
"474",9871421,-0.324973136127431,-0.818454054174546,-0.406740339736373
"475",9871480,-0.112126322250423,-0.797901307325628,0.577740632165436
"476",9871486,-0.359809017698165,0.0577778230048516,-0.234965824511259
"477",9871495,-0.462616183916672,-1.1305311330401,-0.972974970034479
"478",9871527,-1.09263649902253,-1.55855513631549,-1.39262908164582
"479",9871570,0.576975589490559,0.388886116430376,0.715140975126494
"480",9871603,-1.11669210366748,-0.538346231699581,-1.03177403189189
"481",9871819,-0.748729594838776,-1.10255663029508,-1.11438698152935
"482",9871889,0.0494606493466192,-1.23167223780093,-0.77915643046141
"483",9871943,-0.50076078650722,-1.36735946350807,-0.45581267264509
"484",9872094,-0.895205145662059,-0.874835988256724,-0.49738540243566
"485",9872116,-0.287006744035753,-0.816186914591713,-0.500885379984782
"486",9872236,-1.1362144799842,-0.316731028693471,-0.779183356115015
"487",9872244,-0.938525356650789,-1.1107311471354,-0.917297244048418
"488",9872255,-0.681489316807813,-0.608725857632407,-0.569637694693701
"489",9872256,-0.935686843707467,-0.915441027155706,-0.596438998267028
"490",9872388,-1.02984317412289,-0.933757967807803,-1.13481643511908
"491",9872391,-0.753281849747023,-1.09507206369843,-1.33038824699896
"492",9872394,-1.12578724516514,-0.773520988645692,-0.914458853066248
"493",9872398,-0.383843964249972,-0.415387177734823,-0.618854075605756
"494",9872538,-0.84886639649416,-0.601303911487097,-0.64749302034888
"495",9872808,-0.643143502994155,-0.378492608539599,0.10114093335207
"496",9872825,-0.996079450522258,-0.697850240532906,0.0956864217247149
"497",9872875,-0.722647412141953,-0.894642671691734,-0.8636602356929
"498",9872884,-0.502500926001739,-0.890864953797065,-0.626741520915929
"499",9872965,-0.450554232069922,-1.07748953393409,-1.36055651896701
"500",9873120,-0.847717952940123,0.078857074725256,-1.15856962515231
"501",9873230,-0.0353899697511768,-0.516048006269668,0.0653949619397584
"502",9873272,-0.892096571099657,-0.57418151244452,-0.764299784217447
"503",9873603,-0.822929422358742,-0.422647543976569,-0.437111861210815
