"","session_id","AS1","CS1","AS2","CS2","SUBEXCL","FASTM","MB3","NB3","EB3","FB3","MB4","NB4","EB4","FB4","MB6","NB6","EB6","FB6","MB7","NB7","EB7","FB7","DIFF1","DIFF2","IAT1","IAT2","IAT"
"189",9859621,319.764247091429,319.764247091429,321.463598088887,302.803842193006,0,0,988.35,20,0,0,863.769230769231,40,0.025,0,766.8,20,0,0,815.042735042735,39,0.0769230769230769,0,-221.55,-48.7264957264957,-0.692854194974002,-0.151577024634132,-0.422215609804067
"190",9859627,610.71604478501,600.946638849988,526.739971887268,515.94096795814,0,0,1498.86666666667,20,0.25,0,1228.65789473684,40,0.05,0,1100.78947368421,20,0.05,0,703.5,40,0,0,-398.077192982456,-525.157894736842,-0.651820426827972,-0.996996474095638,-0.824408450461805
"191",9859639,1126.90293539185,1101.54866792304,631.740674506274,626.165749186703,0,0.025,2714.35897435897,18,0.277777777777778,0.1,1711.76315789474,40,0.05,0,1276.1,20,0,0,1057.89743589744,40,0.025,0,-1438.25897435897,-653.865721997301,-1.27629357346456,-1.0350223570903,-1.15565796527743
"192",9859725,634.080098134457,634.080098134457,855.48350309038,853.254684509529,0,0,1431.47368421053,19,0,0,1692.48717948718,40,0.025,0,963.45,20,0,0,846.5,40,0,0,-468.023684210526,-845.987179487179,-0.738114452081859,-0.988899466127757,-0.863506959104808
"193",9859736,695.331794993013,695.331794993013,256.436166147728,247.364815270523,0,0,1312.15,20,0,0,862.564102564103,40,0.025,0,913.75,20,0,0,741.125,40,0,0,-398.4,-121.439102564103,-0.572963875474734,-0.473564647250823,-0.523264261362779
"194",9859801,2421.27406544571,2421.27406544571,577.402442053335,579.893472824588,0,0,3541.75,20,0,0,1323.33333333333,40,0.025,0,695.15,20,0,0,1082.56756756757,40,0.075,0,-2846.6,-240.765765765766,-1.17566203703421,-0.416980858116159,-0.796321447575183
"195",9859807,580.31219493454,580.31219493454,633.182577604816,633.182577604816,0,0,1438.65,20,0,0,1360.9,40,0,0,1224.85,20,0,0,934.65,40,0,0,-213.8,-426.25,-0.368422379998609,-0.673186557994704,-0.520804468996656
"196",9859811,256.057895650147,243.509855924814,151.495648724048,120.025394832075,0,0,789.894736842105,20,0.05,0,663.179487179487,40,0.025,0,841.45,20,0,0,602.282051282051,40,0.025,0,51.5552631578947,-60.8974358974359,0.201342212186009,-0.401974818487109,-0.10031630315055
"197",9859817,1669.18293846159,1669.18293846159,797.446182709339,801.255111110221,0,0,2430.6,20,0,0,1538.35897435897,40,0.025,0,1615.2,20,0,0,1089,40,0.025,0,-815.4,-449.358974358974,-0.488502476997228,-0.563497555198357,-0.526000016097792
"198",9859882,511.762512529757,511.762512529757,639.505674691709,635.985305333146,0,0,961.3,20,0,0,1202.22857142857,40,0.125,0,842.8,20,0,0,794.710526315789,40,0.05,0,-118.5,-407.518045112782,-0.23155271654078,-0.6372391383536,-0.43439592744719
"199",9860039,554.639845605536,554.639845605536,493.545245450017,474.887833286652,0,0,1353.95,20,0,0,1266.91891891892,40,0.075,0,954,20,0,0,733.725,40,0,0,-399.95,-533.193918918919,-0.721098570845282,-1.08033442492745,-0.900716497886364
"200",9860051,656.119929234329,656.119929234329,206.328605657718,206.328605657718,0,0,1283.65,20,0,0,881.95,40,0,0,1277.65,20,0,0,995.025,40,0,0,-6,113.075,-0.00914466964446851,0.548033558602057,0.269444444478794
"201",9860090,477.988337381448,462.378094348892,397.627335460863,378.796384178123,0,0,1130.61111111111,20,0.1,0,722.918918918919,40,0.075,0,832.15,20,0,0,832.351351351351,40,0.075,0,-298.461111111111,109.432432432432,-0.624410864805119,0.275213554685813,-0.174598655059653
"202",9860133,380.878469683875,338.959784184079,428.123554220708,407.000920136473,2,0,1147.88235294118,20,0.15,0,1023.82291666667,36,0.111111111111111,0,,,,,,,,,,,,,
