session_id	 task_number	 task_id	 task_url	 user_agent	 study_url	 task_status	 task_sequence	 task_creation_date	user_id	 study_name	 session_date	 session_status	 session_creation_date	 session_created_by	 session_last_update_date 
10506740	0	pimgr	/common/all/js/quest/0.1/dist/manager.jsp?i=/implicit//user/pinus/sc.b1//mgr.jsp&	Mozilla/5.0 (Linux; Android 8.0.0; ONEPLUS A3010 Build/OPR6.170623.013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 06:33:04	-1	pinus.ybalab.sc.b1	04May2018 06:33:03	null	04May2018 06:33:03	YUIAT_RESEARCH_USER	NULL 
10506740	1	realstart	instqiat.sc.jst	Mozilla/5.0 (Linux; Android 8.0.0; ONEPLUS A3010 Build/OPR6.170623.013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 06:33:06	-1	pinus.ybalab.sc.b1	04May2018 06:33:03	null	04May2018 06:33:03	YUIAT_RESEARCH_USER	NULL 
10506740	2	sc.qiat_f	sc.qiat_f.js	Mozilla/5.0 (Linux; Android 8.0.0; ONEPLUS A3010 Build/OPR6.170623.013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 06:33:16	-1	pinus.ybalab.sc.b1	04May2018 06:33:03	null	04May2018 06:33:03	YUIAT_RESEARCH_USER	NULL 
10506783	0	pimgr	/common/all/js/quest/0.1/dist/manager.jsp?i=/implicit//user/pinus/sc.b1//mgr.jsp&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:12:45	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	1	realstart	instqiat.sc.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:12:47	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	2	sc.qiat_m	sc.qiat_m.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:12:55	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	3	instbsi	instbsi.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:24:30	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	4	bsi	bsi.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:24:36	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	5	instcesd	instcesd.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:28:22	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	6	cesd	cesd.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:28:28	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	7	instfscrs	instfscrs.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:30:05	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	8	fscrs	fscrs.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:30:24	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	9	instrses	instrses.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:32:05	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	10	rses	rses.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:32:11	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	11	instqiat.se	instqiat.se.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:32:54	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	12	se.qiat_m	se.qiat_m.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:32:57	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10506783	13	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	04May2018 08:39:09	-1	pinus.ybalab.sc.b1	04May2018 08:39:09	C	04May2018 08:12:45	YUIAT_RESEARCH_USER	04May2018 08:39:09
10508518	0	pimgr	/common/all/js/quest/0.1/dist/manager.jsp?i=/implicit//user/pinus/sc.b1//mgr.jsp&	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 11:50:44	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	1	realstart	instqiat.sc.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 11:50:46	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	2	sc.qiat_f	sc.qiat_f.js	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 11:52:02	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	3	instfscrs	instfscrs.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:01:02	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	4	fscrs	fscrs.js	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:02:41	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	5	instcesd	instcesd.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:04:38	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	6	cesd	cesd.js	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:05:36	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	7	instrses	instrses.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:06:54	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	8	rses	rses.js	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:07:57	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	9	instbsi	instbsi.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:08:34	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	10	bsi	bsi.js	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:08:39	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	11	instqiat.se	instqiat.se.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:11:25	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	12	se.qiat_f	se.qiat_f.js	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:11:32	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10508518	13	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	05May2018 12:19:10	-1	pinus.ybalab.sc.b1	05May2018 12:19:10	C	05May2018 11:50:44	YUIAT_RESEARCH_USER	05May2018 12:19:10
10509120	0	pimgr	/common/all/js/quest/0.1/dist/manager.jsp?i=/implicit//user/pinus/sc.b1//mgr.jsp&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:08:52	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	1	realstart	instqiat.sc.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:08:53	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	2	sc.qiat_m	sc.qiat_m.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:08:58	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	3	instrses	instrses.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:16:14	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	4	rses	rses.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:16:21	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	5	instfscrs	instfscrs.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:16:58	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	6	fscrs	fscrs.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:17:17	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	7	instbsi	instbsi.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:18:29	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	8	bsi	bsi.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:18:35	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	9	instcesd	instcesd.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:20:46	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	10	cesd	cesd.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:20:50	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	11	instqiat.se	instqiat.se.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:21:33	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	12	se.qiat_m	se.qiat_m.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:21:37	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509120	13	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:26:56	-1	pinus.ybalab.sc.b1	06May2018 05:26:56	C	06May2018 05:08:51	YUIAT_RESEARCH_USER	06May2018 05:26:56
10509125	0	pimgr	/common/all/js/quest/0.1/dist/manager.jsp?i=/implicit//user/pinus/sc.b1//mgr.jsp&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:56:17	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	1	realstart	instqiat.sc.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:56:19	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	2	sc.qiat_f	sc.qiat_f.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 05:56:23	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	3	instbsi	instbsi.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:05:53	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	4	bsi	bsi.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:06:02	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	5	instfscrs	instfscrs.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:09:01	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	6	fscrs	fscrs.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:09:05	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	7	instrses	instrses.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:10:13	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	8	rses	rses.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:10:15	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	9	instcesd	instcesd.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:10:37	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	10	cesd	cesd.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:10:39	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	11	instqiat.se	instqiat.se.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:11:25	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	12	se.qiat_f	se.qiat_f.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:11:29	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509125	13	lastpage	lastpage.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 06:17:18	-1	pinus.ybalab.sc.b1	06May2018 06:17:18	C	06May2018 05:56:17	YUIAT_RESEARCH_USER	06May2018 06:17:18
10509335	0	pimgr	/common/all/js/quest/0.1/dist/manager.jsp?i=/implicit//user/pinus/sc.b1//mgr.jsp&	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:39:23	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
10509335	1	realstart	instqiat.sc.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:39:26	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
10509335	2	sc.qiat_f	sc.qiat_f.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:39:34	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
10509335	3	instcesd	instcesd.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:50:32	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
10509335	4	cesd	cesd.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:50:37	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
10509335	5	instrses	instrses.jst	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:52:07	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
10509335	6	rses	rses.js	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36	/user/pinus/sc.b1//sc.b1.expt.xml	null	null	06May2018 14:52:10	-1	pinus.ybalab.sc.b1	06May2018 15:04:07	C	06May2018 14:39:23	YUIAT_RESEARCH_USER	06May2018 15:04:07
